user_id,distance,duration,date
780,2040.0,19.0,2021-09-02
780,3447.0,22.0,2021-09-25
780,3764.0,18.0,2021-10-10
780,4078.0,18.0,2021-11-01
780,4007.0,33.0,2021-11-04
780,3753.0,32.0,2021-12-05
780,2603.0,23.0,2021-12-14
780,5484.0,28.0,2021-12-16
780,3339.0,17.0,2021-12-18
781,6105.0,20.0,2021-01-11
781,3344.0,20.0,2021-02-01
781,2747.0,17.0,2021-02-01
781,2569.0,22.0,2021-02-20
781,1050.0,19.0,2021-03-20
781,971.0,15.0,2021-04-15
781,3839.0,13.0,2021-04-16
781,2898.0,18.0,2021-05-01
781,3665.0,15.0,2021-06-13
781,2595.0,18.0,2021-08-07
781,4546.0,28.0,2021-08-27
781,1698.0,10.0,2021-09-14
781,3605.0,19.0,2021-09-21
781,2998.0,12.0,2021-11-29
781,3623.0,22.0,2021-12-05
781,6086.0,27.0,2021-12-21
782,4659.0,20.0,2021-01-05
782,2359.0,20.0,2021-01-29
782,6395.0,29.0,2021-02-22
782,2190.0,10.0,2021-04-05
782,2586.0,19.0,2021-05-25
782,3222.0,14.0,2021-07-05
782,2791.0,22.0,2021-09-03
782,3033.0,15.0,2021-10-19
782,5487.0,21.0,2021-10-24
782,2047.0,11.0,2021-11-03
782,1812.0,16.0,2021-12-04
782,5688.0,21.0,2021-12-23
783,3553.0,27.0,2021-01-26
783,3972.0,16.0,2021-01-31
783,5210.0,27.0,2021-02-06
783,114.0,6.0,2021-02-21
783,3282.0,20.0,2021-02-26
783,3020.0,12.0,2021-03-01
783,1100.0,11.0,2021-03-05
783,3724.0,25.0,2021-03-31
783,2764.0,21.0,2021-04-11
783,3926.0,17.0,2021-04-14
783,439.0,15.0,2021-04-28
783,547.0,11.0,2021-05-01
783,1392.0,14.0,2021-05-12
783,1139.0,18.0,2021-06-05
783,3584.0,23.0,2021-06-13
783,3011.0,16.0,2021-06-27
783,3591.0,15.0,2021-07-17
783,2303.0,16.0,2021-08-04
783,742.0,5.0,2021-08-22
783,3519.0,22.0,2021-08-24
783,2179.0,12.0,2021-09-13
783,3798.0,31.0,2021-09-17
783,2998.0,24.0,2021-10-19
783,3131.0,18.0,2021-11-24
783,1720.0,14.0,2021-12-08
783,3238.0,13.0,2021-12-18
784,2603.0,8.0,2021-01-03
784,1837.0,13.0,2021-01-06
784,4431.0,24.0,2021-01-28
784,2224.0,20.0,2021-02-05
784,3558.0,21.0,2021-03-17
784,1683.0,18.0,2021-04-07
784,3369.0,12.0,2021-05-08
784,3934.0,12.0,2021-05-25
784,2817.0,16.0,2021-06-15
784,4176.0,25.0,2021-06-30
784,2019.0,18.0,2021-08-30
784,4866.0,27.0,2021-09-15
784,3977.0,15.0,2021-09-29
784,4586.0,35.0,2021-10-02
784,135.0,7.0,2021-10-15
784,4195.0,30.0,2021-10-17
785,3001.0,18.0,2021-01-03
785,2784.0,9.0,2021-01-12
785,626.0,10.0,2021-01-16
785,3163.0,22.0,2021-04-09
785,4279.0,27.0,2021-06-15
785,1808.0,19.0,2021-07-22
785,2027.0,22.0,2021-09-10
785,4181.0,15.0,2021-09-18
785,3055.0,12.0,2021-09-29
785,2983.0,23.0,2021-10-26
785,3289.0,17.0,2021-11-12
785,4450.0,19.0,2021-12-08
786,4405.0,27.0,2021-01-19
786,4242.0,26.0,2021-02-13
786,4078.0,16.0,2021-03-14
786,4103.0,17.0,2021-03-16
786,3139.0,14.0,2021-05-08
786,4136.0,15.0,2021-05-26
786,2560.0,14.0,2021-06-13
786,2735.0,16.0,2021-07-17
786,4767.0,25.0,2021-07-27
786,361.0,14.0,2021-09-03
786,1412.0,19.0,2021-09-06
786,3497.0,23.0,2021-09-11
786,5481.0,34.0,2021-10-18
786,3294.0,22.0,2021-10-28
786,3590.0,30.0,2021-12-15
787,401.0,6.0,2021-01-24
787,2300.0,21.0,2021-03-30
787,2274.0,19.0,2021-03-30
787,2368.0,20.0,2021-04-08
787,3706.0,26.0,2021-04-17
787,2644.0,17.0,2021-07-22
787,3457.0,32.0,2021-07-28
787,3013.0,14.0,2021-09-24
787,5545.0,26.0,2021-09-30
787,3873.0,11.0,2021-10-10
787,3306.0,22.0,2021-10-21
787,4790.0,24.0,2021-11-19
788,402.0,9.0,2021-03-25
788,4331.0,22.0,2021-06-14
788,5272.0,26.0,2021-06-22
788,2038.0,26.0,2021-06-23
788,2823.0,21.0,2021-07-13
788,4796.0,13.0,2021-07-21
788,2553.0,23.0,2021-11-01
788,4447.0,15.0,2021-11-21
788,4386.0,28.0,2021-11-29
789,3681.0,19.0,2021-02-09
789,1293.0,13.0,2021-02-20
789,2799.0,11.0,2021-03-09
789,2253.0,14.0,2021-03-09
789,416.0,4.0,2021-03-21
789,2608.0,18.0,2021-04-08
789,3813.0,24.0,2021-04-26
789,4026.0,21.0,2021-05-21
789,2935.0,21.0,2021-05-25
789,2140.0,11.0,2021-06-08
789,3279.0,19.0,2021-06-08
789,869.0,11.0,2021-08-04
789,2480.0,12.0,2021-08-10
789,2086.0,11.0,2021-08-24
789,2536.0,24.0,2021-10-07
789,3150.0,11.0,2021-11-08
789,4200.0,14.0,2021-11-22
790,5135.0,33.0,2021-01-30
790,3235.0,14.0,2021-02-23
790,2201.0,19.0,2021-02-26
790,3293.0,21.0,2021-03-23
790,2479.0,20.0,2021-03-25
790,3117.0,21.0,2021-04-08
790,5522.0,27.0,2021-05-16
790,1744.0,13.0,2021-05-20
790,3767.0,21.0,2021-06-18
790,4442.0,20.0,2021-06-22
790,2447.0,21.0,2021-07-11
790,4178.0,23.0,2021-07-13
790,5337.0,26.0,2021-11-11
790,2770.0,18.0,2021-12-17
791,815.0,15.0,2021-01-13
791,721.0,13.0,2021-01-24
791,2621.0,13.0,2021-03-01
791,2851.0,22.0,2021-04-07
791,3393.0,20.0,2021-04-17
791,4277.0,18.0,2021-04-29
791,2688.0,19.0,2021-05-27
791,3327.0,17.0,2021-06-09
791,3542.0,15.0,2021-06-14
791,3249.0,22.0,2021-08-23
791,3525.0,26.0,2021-10-20
791,4360.0,21.0,2021-10-20
791,2196.0,16.0,2021-11-28
791,2284.0,18.0,2021-12-27
792,4107.0,26.0,2021-01-10
792,1868.0,14.0,2021-01-15
792,2472.0,17.0,2021-02-22
792,585.0,15.0,2021-03-08
792,3709.0,24.0,2021-05-14
792,5768.0,16.0,2021-08-19
792,4882.0,24.0,2021-08-27
792,3030.0,16.0,2021-08-28
792,4514.0,29.0,2021-10-14
792,4306.0,24.0,2021-10-14
792,2254.0,10.0,2021-11-12
792,4539.0,18.0,2021-11-19
793,2427.0,9.0,2021-01-03
793,1033.0,15.0,2021-03-05
793,3235.0,9.0,2021-03-11
793,4244.0,24.0,2021-04-05
793,2493.0,20.0,2021-07-29
793,263.0,14.0,2021-10-07
793,2598.0,13.0,2021-11-16
793,2286.0,22.0,2021-12-16
794,4032.0,25.0,2021-01-30
794,2521.0,17.0,2021-02-04
794,2499.0,20.0,2021-03-02
794,685.0,15.0,2021-03-18
794,4637.0,25.0,2021-04-15
794,2284.0,16.0,2021-04-15
794,2983.0,14.0,2021-05-30
794,3090.0,10.0,2021-06-08
794,3162.0,18.0,2021-10-10
794,2567.0,24.0,2021-10-13
794,2565.0,21.0,2021-10-25
794,4605.0,13.0,2021-11-11
794,3390.0,13.0,2021-12-03
794,3120.0,25.0,2021-12-17
794,3986.0,21.0,2021-12-18
795,3894.0,17.0,2021-01-13
795,1088.0,10.0,2021-02-10
795,274.0,6.0,2021-02-15
795,373.0,11.0,2021-03-03
795,2538.0,11.0,2021-03-06
795,4331.0,20.0,2021-03-25
795,4097.0,21.0,2021-05-21
795,3483.0,19.0,2021-05-25
795,3841.0,17.0,2021-06-04
795,697.0,6.0,2021-07-24
795,4787.0,21.0,2021-08-04
795,3094.0,22.0,2021-08-19
795,4970.0,27.0,2021-09-01
795,5731.0,28.0,2021-09-20
795,4735.0,17.0,2021-09-29
795,2787.0,11.0,2021-11-30
796,2528.0,21.0,2021-05-22
796,2331.0,12.0,2021-06-17
796,3355.0,22.0,2021-06-27
796,2775.0,12.0,2021-07-03
796,4097.0,13.0,2021-07-29
796,2568.0,10.0,2021-08-18
796,3061.0,18.0,2021-11-04
797,3009.0,24.0,2021-01-13
797,2926.0,22.0,2021-02-01
797,4350.0,26.0,2021-03-23
797,4595.0,15.0,2021-07-17
797,3969.0,23.0,2021-08-07
797,3815.0,22.0,2021-08-12
797,3982.0,27.0,2021-09-03
797,4350.0,16.0,2021-09-11
797,3414.0,14.0,2021-11-20
797,2772.0,19.0,2021-12-02
797,416.0,6.0,2021-12-04
798,3038.0,20.0,2021-01-27
798,3507.0,14.0,2021-03-22
798,3414.0,23.0,2021-04-02
798,3523.0,25.0,2021-05-12
798,3961.0,15.0,2021-07-03
798,3866.0,22.0,2021-07-09
798,3462.0,15.0,2021-07-27
798,2577.0,12.0,2021-09-18
798,440.0,10.0,2021-10-01
798,3862.0,23.0,2021-10-12
798,2807.0,13.0,2021-10-15
798,2670.0,15.0,2021-10-18
798,5924.0,22.0,2021-12-14
798,3715.0,17.0,2021-12-20
798,2015.0,8.0,2021-12-24
798,2989.0,10.0,2021-12-25
799,3338.0,20.0,2021-01-12
799,4313.0,21.0,2021-03-07
799,2989.0,13.0,2021-03-16
799,3274.0,15.0,2021-04-18
799,2603.0,12.0,2021-04-19
799,3277.0,18.0,2021-07-02
799,519.0,11.0,2021-07-05
799,4385.0,22.0,2021-12-02
799,2517.0,28.0,2021-12-05
800,3740.0,22.0,2021-01-01
800,2068.0,23.0,2021-01-06
800,2360.0,10.0,2021-02-20
800,278.0,11.0,2021-04-07
800,4054.0,23.0,2021-04-26
800,3712.0,26.0,2021-07-31
800,4541.0,29.0,2021-08-09
800,930.0,7.0,2021-08-13
800,3679.0,21.0,2021-08-14
800,4229.0,20.0,2021-08-20
800,3029.0,16.0,2021-09-22
800,338.0,9.0,2021-12-04
800,3522.0,21.0,2021-12-09
801,3359.0,11.0,2021-03-05
801,406.0,4.0,2021-06-01
801,929.0,13.0,2021-07-03
801,2577.0,13.0,2021-09-01
801,3543.0,19.0,2021-09-03
801,2857.0,15.0,2021-09-07
801,3903.0,18.0,2021-09-26
801,1029.0,15.0,2021-11-02
802,3962.0,23.0,2021-01-20
802,3345.0,23.0,2021-03-27
802,2495.0,15.0,2021-04-26
802,4666.0,13.0,2021-06-03
802,2089.0,14.0,2021-06-04
802,4354.0,21.0,2021-06-16
802,3888.0,16.0,2021-06-26
802,1933.0,10.0,2021-07-27
802,3391.0,23.0,2021-09-12
802,2880.0,16.0,2021-09-21
802,3623.0,17.0,2021-10-10
802,3745.0,22.0,2021-10-15
802,2710.0,12.0,2021-10-21
803,6427.0,17.0,2021-01-05
803,3881.0,15.0,2021-01-09
803,2556.0,23.0,2021-01-27
803,3961.0,32.0,2021-03-08
803,4670.0,22.0,2021-03-14
803,2344.0,21.0,2021-03-16
803,2573.0,24.0,2021-05-19
803,4042.0,12.0,2021-06-04
803,1844.0,9.0,2021-06-09
803,2738.0,13.0,2021-06-26
803,2679.0,11.0,2021-07-10
803,756.0,5.0,2021-09-05
803,801.0,7.0,2021-09-27
803,2945.0,21.0,2021-10-15
803,2421.0,12.0,2021-10-18
804,3779.0,22.0,2021-01-25
804,2582.0,17.0,2021-02-08
804,3440.0,30.0,2021-04-16
804,4399.0,32.0,2021-05-03
804,3409.0,14.0,2021-07-06
804,3649.0,17.0,2021-08-04
804,3058.0,20.0,2021-08-27
804,3278.0,10.0,2021-11-01
804,4017.0,26.0,2021-12-14
804,2346.0,21.0,2021-12-30
805,3392.0,20.0,2021-01-22
805,3736.0,18.0,2021-03-01
805,4320.0,24.0,2021-04-10
805,2460.0,19.0,2021-05-08
805,3992.0,26.0,2021-05-26
805,2198.0,24.0,2021-05-27
805,4961.0,18.0,2021-06-09
805,1873.0,23.0,2021-08-01
805,3955.0,20.0,2021-08-10
805,3084.0,19.0,2021-08-24
805,3455.0,14.0,2021-08-24
805,4248.0,21.0,2021-08-24
805,4422.0,24.0,2021-09-07
805,2596.0,18.0,2021-11-02
806,3979.0,18.0,2021-02-10
806,3579.0,30.0,2021-02-20
806,364.0,13.0,2021-02-27
806,4682.0,26.0,2021-05-23
806,4553.0,35.0,2021-06-05
806,4232.0,12.0,2021-06-19
806,5427.0,24.0,2021-06-24
806,2589.0,13.0,2021-07-09
806,983.0,14.0,2021-08-13
806,5084.0,23.0,2021-10-17
807,4840.0,24.0,2021-03-30
807,2574.0,24.0,2021-05-07
807,3616.0,19.0,2021-05-08
807,4559.0,32.0,2021-06-09
807,3467.0,12.0,2021-07-07
807,4555.0,19.0,2021-09-18
807,3606.0,21.0,2021-09-27
807,3554.0,22.0,2021-11-20
807,2610.0,12.0,2021-12-15
808,854.0,16.0,2021-01-15
808,2447.0,18.0,2021-01-28
808,2945.0,19.0,2021-03-01
808,2139.0,18.0,2021-05-21
808,3441.0,21.0,2021-05-31
808,321.0,13.0,2021-06-27
808,2646.0,17.0,2021-07-04
808,2625.0,16.0,2021-07-09
808,3207.0,16.0,2021-08-16
808,5150.0,25.0,2021-09-05
808,4363.0,27.0,2021-09-30
808,1824.0,12.0,2021-10-20
808,552.0,9.0,2021-11-20
808,3316.0,21.0,2021-12-24
808,626.0,15.0,2021-12-29
809,4200.0,18.0,2021-01-18
809,2635.0,18.0,2021-02-14
809,3592.0,23.0,2021-07-13
809,554.0,13.0,2021-08-10
809,737.0,11.0,2021-08-26
809,3419.0,20.0,2021-11-19
809,3289.0,11.0,2021-11-29
810,3142.0,19.0,2021-01-06
810,5381.0,25.0,2021-01-17
810,2480.0,17.0,2021-02-10
810,2553.0,23.0,2021-02-13
810,693.0,13.0,2021-02-18
810,2586.0,19.0,2021-04-06
810,1601.0,7.0,2021-04-26
810,676.0,16.0,2021-05-03
810,2889.0,19.0,2021-05-06
810,2428.0,19.0,2021-05-21
810,3216.0,26.0,2021-06-17
810,717.0,8.0,2021-07-26
810,3700.0,17.0,2021-09-25
810,2324.0,8.0,2021-09-30
810,2909.0,17.0,2021-10-25
810,2376.0,19.0,2021-11-01
810,2855.0,17.0,2021-12-02
810,4396.0,28.0,2021-12-03
811,2681.0,12.0,2021-02-08
811,2306.0,9.0,2021-03-07
811,3911.0,13.0,2021-04-04
811,2488.0,17.0,2021-04-08
811,814.0,18.0,2021-04-09
811,2527.0,9.0,2021-05-18
811,2908.0,11.0,2021-06-04
811,4254.0,29.0,2021-07-12
811,4646.0,27.0,2021-08-07
811,3621.0,21.0,2021-09-15
811,3412.0,12.0,2021-10-01
811,3183.0,19.0,2021-10-25
811,2996.0,24.0,2021-12-27
812,5660.0,27.0,2021-01-25
812,4251.0,20.0,2021-02-07
812,4791.0,19.0,2021-03-15
812,2858.0,16.0,2021-03-19
812,1856.0,11.0,2021-03-21
812,2657.0,9.0,2021-03-21
812,4606.0,27.0,2021-05-27
812,2746.0,12.0,2021-06-04
812,2687.0,19.0,2021-09-20
812,2795.0,21.0,2021-10-29
812,4078.0,21.0,2021-12-16
812,5312.0,33.0,2021-12-28
813,559.0,17.0,2021-02-18
813,3271.0,19.0,2021-04-11
813,3628.0,25.0,2021-05-10
813,4028.0,19.0,2021-05-29
813,2928.0,17.0,2021-07-03
813,2580.0,23.0,2021-07-08
813,2957.0,24.0,2021-07-12
813,4247.0,14.0,2021-07-24
813,241.0,8.0,2021-08-04
813,2889.0,10.0,2021-10-30
813,4690.0,30.0,2021-11-08
813,617.0,7.0,2021-12-13
814,2398.0,17.0,2021-01-13
814,2269.0,17.0,2021-01-26
814,3102.0,18.0,2021-03-16
814,2232.0,13.0,2021-03-17
814,2268.0,13.0,2021-03-27
814,2915.0,13.0,2021-04-18
814,2931.0,10.0,2021-06-10
814,2146.0,10.0,2021-10-31
814,1318.0,17.0,2021-11-12
814,3600.0,19.0,2021-12-11
815,4319.0,25.0,2021-01-04
815,4267.0,27.0,2021-04-07
815,4886.0,34.0,2021-05-22
815,4400.0,19.0,2021-06-23
815,2447.0,19.0,2021-07-17
815,1976.0,7.0,2021-09-12
815,385.0,4.0,2021-12-07
815,3017.0,22.0,2021-12-29
816,2736.0,21.0,2021-01-10
816,766.0,9.0,2021-03-15
816,3447.0,21.0,2021-04-08
816,2981.0,17.0,2021-04-09
816,3366.0,14.0,2021-05-09
816,3162.0,23.0,2021-05-13
816,2370.0,12.0,2021-06-08
816,4334.0,16.0,2021-08-02
816,4995.0,21.0,2021-08-20
816,4484.0,28.0,2021-09-14
816,654.0,11.0,2021-09-16
816,4256.0,20.0,2021-10-12
816,4515.0,23.0,2021-10-26
817,2787.0,15.0,2021-02-22
817,2011.0,23.0,2021-02-25
817,5529.0,32.0,2021-03-02
817,4090.0,25.0,2021-03-24
817,2243.0,7.0,2021-04-05
817,2842.0,22.0,2021-05-07
817,2757.0,16.0,2021-07-27
817,1825.0,16.0,2021-07-30
817,2117.0,15.0,2021-11-09
817,3343.0,24.0,2021-11-13
818,249.0,15.0,2021-01-13
818,4082.0,30.0,2021-02-20
818,2259.0,10.0,2021-03-18
818,606.0,14.0,2021-04-04
818,3976.0,29.0,2021-04-28
818,3953.0,26.0,2021-05-06
818,3279.0,22.0,2021-07-14
818,4213.0,15.0,2021-07-25
818,3841.0,15.0,2021-07-26
818,2254.0,16.0,2021-08-03
818,2458.0,19.0,2021-08-19
818,3470.0,30.0,2021-09-20
818,2270.0,13.0,2021-09-21
818,3566.0,21.0,2021-10-05
818,2145.0,21.0,2021-10-07
818,3359.0,17.0,2021-11-14
818,4709.0,26.0,2021-11-21
818,4414.0,16.0,2021-12-17
818,364.0,11.0,2021-12-28
818,4058.0,20.0,2021-12-28
819,1788.0,17.0,2021-01-03
819,2416.0,15.0,2021-01-17
819,3249.0,25.0,2021-03-06
819,2431.0,14.0,2021-03-22
819,3001.0,21.0,2021-04-05
819,4028.0,20.0,2021-04-12
819,3326.0,14.0,2021-07-23
819,2787.0,17.0,2021-08-27
819,3629.0,18.0,2021-10-25
819,4285.0,19.0,2021-11-14
819,4159.0,23.0,2021-12-25
820,3703.0,23.0,2021-02-04
820,3354.0,19.0,2021-02-23
820,2413.0,17.0,2021-02-26
820,1637.0,17.0,2021-03-26
820,3856.0,22.0,2021-03-29
820,4065.0,24.0,2021-04-03
820,1201.0,9.0,2021-04-19
820,4288.0,16.0,2021-05-05
820,4985.0,25.0,2021-05-15
820,3151.0,11.0,2021-05-27
820,3765.0,26.0,2021-05-31
820,2208.0,13.0,2021-06-07
820,1502.0,18.0,2021-08-27
820,2665.0,14.0,2021-09-14
820,5690.0,22.0,2021-09-21
820,4467.0,14.0,2021-09-21
821,4178.0,13.0,2021-01-27
821,3681.0,17.0,2021-02-22
821,3177.0,11.0,2021-03-16
821,4396.0,31.0,2021-03-18
821,3147.0,16.0,2021-04-26
821,1924.0,7.0,2021-06-06
821,4567.0,29.0,2021-06-10
821,3643.0,19.0,2021-06-24
821,4207.0,29.0,2021-07-15
821,4041.0,12.0,2021-09-04
821,3010.0,10.0,2021-12-14
822,2889.0,15.0,2021-02-28
822,4277.0,21.0,2021-05-30
822,3722.0,32.0,2021-06-22
822,3781.0,12.0,2021-09-10
822,5044.0,26.0,2021-12-23
822,2831.0,23.0,2021-12-28
823,970.0,8.0,2021-01-02
823,2137.0,17.0,2021-02-06
823,4655.0,27.0,2021-03-20
823,2476.0,17.0,2021-04-04
823,2346.0,15.0,2021-05-12
823,3304.0,22.0,2021-05-26
823,663.0,10.0,2021-06-13
823,3040.0,18.0,2021-08-13
823,4772.0,20.0,2021-10-14
823,3046.0,25.0,2021-12-01
823,3099.0,19.0,2021-12-03
824,2669.0,9.0,2021-01-10
824,3742.0,28.0,2021-02-05
824,3607.0,19.0,2021-02-15
824,610.0,10.0,2021-02-22
824,2913.0,14.0,2021-04-11
824,2671.0,13.0,2021-06-20
824,3585.0,12.0,2021-08-05
824,3636.0,22.0,2021-08-13
824,2197.0,18.0,2021-09-05
824,720.0,7.0,2021-10-12
824,1699.0,13.0,2021-11-24
824,4540.0,23.0,2021-11-26
824,1874.0,14.0,2021-12-25
825,4711.0,17.0,2021-01-07
825,2568.0,18.0,2021-02-10
825,3325.0,21.0,2021-02-16
825,2486.0,16.0,2021-03-08
825,3038.0,21.0,2021-03-15
825,4478.0,20.0,2021-04-11
825,2109.0,25.0,2021-05-17
825,3472.0,11.0,2021-05-18
825,2625.0,20.0,2021-05-18
825,201.0,15.0,2021-05-23
825,2254.0,19.0,2021-06-04
825,2457.0,15.0,2021-09-11
825,3532.0,12.0,2021-09-12
825,2651.0,15.0,2021-09-15
825,2443.0,14.0,2021-10-15
825,4568.0,33.0,2021-11-22
826,4683.0,20.0,2021-02-15
826,2010.0,18.0,2021-02-19
826,2037.0,8.0,2021-03-25
826,5446.0,24.0,2021-04-24
826,3474.0,17.0,2021-07-11
826,2483.0,15.0,2021-08-24
826,1142.0,9.0,2021-10-07
826,3836.0,18.0,2021-10-11
827,2735.0,17.0,2021-01-05
827,3968.0,23.0,2021-01-23
827,4277.0,23.0,2021-02-08
827,635.0,15.0,2021-02-11
827,3476.0,11.0,2021-03-05
827,4016.0,25.0,2021-03-24
827,4303.0,31.0,2021-03-24
827,2934.0,29.0,2021-04-15
827,3657.0,16.0,2021-04-26
827,5022.0,14.0,2021-04-29
827,2989.0,20.0,2021-04-30
827,2380.0,10.0,2021-07-13
827,3386.0,27.0,2021-07-17
827,2857.0,20.0,2021-08-02
827,4108.0,23.0,2021-08-16
827,3262.0,22.0,2021-09-03
827,1846.0,8.0,2021-10-10
827,2671.0,21.0,2021-12-09
827,3021.0,16.0,2021-12-17
828,3880.0,13.0,2021-01-03
828,2899.0,20.0,2021-01-07
828,3805.0,32.0,2021-02-18
828,4610.0,30.0,2021-06-14
828,1230.0,17.0,2021-06-26
828,4315.0,18.0,2021-07-31
828,4446.0,29.0,2021-09-10
828,2390.0,12.0,2021-10-08
828,2360.0,20.0,2021-10-20
828,1948.0,15.0,2021-11-05
828,4925.0,28.0,2021-11-16
828,3143.0,22.0,2021-12-05
829,3893.0,15.0,2021-02-21
829,4706.0,29.0,2021-04-23
829,298.0,7.0,2021-05-30
829,2181.0,11.0,2021-05-30
829,2466.0,21.0,2021-06-01
829,4322.0,22.0,2021-07-08
829,3011.0,26.0,2021-07-09
829,373.0,15.0,2021-08-04
829,5288.0,28.0,2021-09-04
829,2627.0,16.0,2021-10-08
829,3881.0,21.0,2021-10-17
829,389.0,7.0,2021-10-26
829,3485.0,18.0,2021-11-21
829,3635.0,25.0,2021-12-03
829,3995.0,30.0,2021-12-22
829,5769.0,22.0,2021-12-24
829,3890.0,20.0,2021-12-26
830,3969.0,20.0,2021-01-19
830,3893.0,21.0,2021-02-15
830,2408.0,11.0,2021-02-19
830,4410.0,26.0,2021-02-27
830,3594.0,14.0,2021-05-17
830,1988.0,13.0,2021-06-26
830,2942.0,15.0,2021-06-26
830,4316.0,32.0,2021-07-09
830,2462.0,21.0,2021-07-22
830,2476.0,14.0,2021-08-07
830,3953.0,23.0,2021-09-06
830,301.0,5.0,2021-12-13
831,4302.0,24.0,2021-01-14
831,3126.0,28.0,2021-01-26
831,2948.0,16.0,2021-01-28
831,3373.0,16.0,2021-01-29
831,588.0,6.0,2021-02-15
831,2203.0,15.0,2021-02-25
831,1450.0,10.0,2021-04-03
831,2998.0,26.0,2021-04-17
831,2570.0,20.0,2021-04-28
831,3233.0,20.0,2021-05-02
831,2077.0,16.0,2021-06-27
831,2193.0,11.0,2021-06-28
831,2112.0,12.0,2021-07-09
831,4813.0,22.0,2021-07-31
831,4010.0,19.0,2021-08-14
831,4148.0,17.0,2021-09-03
831,493.0,16.0,2021-10-07
831,2230.0,15.0,2021-11-19
831,1983.0,19.0,2021-11-26
831,1603.0,18.0,2021-12-20
831,3838.0,27.0,2021-12-27
831,3595.0,14.0,2021-12-29
832,157.0,13.0,2021-02-05
832,2692.0,14.0,2021-02-16
832,808.0,16.0,2021-03-26
832,2475.0,9.0,2021-06-08
832,4350.0,20.0,2021-07-03
832,3417.0,20.0,2021-08-06
832,3017.0,19.0,2021-08-15
832,2231.0,13.0,2021-08-31
832,2649.0,15.0,2021-09-12
832,3934.0,24.0,2021-10-17
833,2654.0,19.0,2021-01-19
833,4398.0,26.0,2021-03-26
833,4233.0,23.0,2021-04-21
833,2399.0,11.0,2021-05-16
833,3818.0,24.0,2021-05-18
833,3461.0,13.0,2021-05-27
833,3517.0,22.0,2021-06-29
833,3256.0,15.0,2021-07-01
833,3034.0,24.0,2021-07-09
833,2155.0,16.0,2021-07-17
833,3527.0,12.0,2021-11-24
833,4382.0,14.0,2021-12-22
833,2468.0,12.0,2021-12-29
834,4672.0,13.0,2021-01-06
834,2788.0,19.0,2021-02-02
834,4368.0,15.0,2021-02-11
834,4133.0,28.0,2021-03-09
834,2998.0,14.0,2021-03-12
834,684.0,13.0,2021-04-25
834,4003.0,19.0,2021-06-28
834,3392.0,26.0,2021-07-14
834,2709.0,17.0,2021-08-05
834,1347.0,20.0,2021-09-26
835,4256.0,29.0,2021-02-06
835,2199.0,21.0,2021-02-17
835,3252.0,21.0,2021-04-12
835,1602.0,14.0,2021-04-15
835,4539.0,26.0,2021-05-31
835,975.0,11.0,2021-06-05
835,1100.0,12.0,2021-06-15
835,4202.0,23.0,2021-09-26
835,3451.0,17.0,2021-10-09
835,3364.0,15.0,2021-10-22
835,4391.0,19.0,2021-11-10
836,2871.0,16.0,2021-01-14
836,2588.0,21.0,2021-03-23
836,3999.0,17.0,2021-03-24
836,3069.0,15.0,2021-03-25
836,3972.0,20.0,2021-04-12
836,2270.0,14.0,2021-06-10
836,2810.0,12.0,2021-06-22
836,3984.0,13.0,2021-06-29
836,5058.0,30.0,2021-07-02
836,4363.0,22.0,2021-07-06
836,4170.0,22.0,2021-07-23
836,3400.0,13.0,2021-08-24
836,2830.0,24.0,2021-10-10
836,2731.0,11.0,2021-10-19
836,3057.0,17.0,2021-10-27
836,3520.0,20.0,2021-11-16
836,2660.0,26.0,2021-12-14
836,2545.0,14.0,2021-12-26
837,4028.0,15.0,2021-01-13
837,3976.0,21.0,2021-02-05
837,3490.0,21.0,2021-04-11
837,659.0,8.0,2021-04-27
837,2170.0,17.0,2021-05-17
837,4052.0,20.0,2021-07-24
837,4524.0,21.0,2021-07-24
837,2720.0,9.0,2021-08-31
837,4507.0,21.0,2021-11-01
837,3709.0,28.0,2021-12-07
837,3819.0,21.0,2021-12-11
837,2083.0,11.0,2021-12-17
838,401.0,9.0,2021-01-13
838,402.0,12.0,2021-01-14
838,2613.0,14.0,2021-02-03
838,5396.0,22.0,2021-02-18
838,3898.0,28.0,2021-03-22
838,3060.0,10.0,2021-04-25
838,170.0,15.0,2021-05-28
838,1961.0,14.0,2021-08-04
838,4444.0,29.0,2021-08-22
838,3019.0,18.0,2021-08-31
838,2461.0,14.0,2021-10-10
838,3058.0,18.0,2021-11-08
838,5474.0,26.0,2021-11-10
838,4604.0,19.0,2021-12-06
838,2401.0,18.0,2021-12-15
839,4862.0,25.0,2021-01-25
839,3682.0,19.0,2021-02-06
839,2265.0,15.0,2021-02-09
839,2459.0,22.0,2021-04-09
839,2842.0,14.0,2021-04-21
839,5390.0,20.0,2021-04-26
839,3622.0,24.0,2021-04-28
839,3536.0,16.0,2021-05-02
839,5036.0,15.0,2021-05-25
839,4879.0,15.0,2021-06-29
839,2314.0,18.0,2021-07-04
839,2339.0,15.0,2021-09-20
839,2842.0,15.0,2021-10-21
839,4367.0,27.0,2021-11-01
839,4396.0,19.0,2021-11-06
839,3607.0,21.0,2021-11-10
839,3943.0,22.0,2021-12-04
840,2619.0,18.0,2021-01-12
840,3599.0,14.0,2021-02-12
840,2987.0,22.0,2021-02-12
840,4345.0,23.0,2021-03-08
840,3114.0,16.0,2021-05-21
